% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
14.722	1	7	2	190.48	0
14.724	1	2	4	1212.09	0
14.725	1	4	5	1593.37	0
14.726	1	6	6	357.362	0
14.727	1	1	7	64.8383	0
14.728	1	5	8	2188.76	0
14.761	1	3	1	175.694	0
14.762	1	7	2	117.568	0
14.764	1	2	4	605.485	0
14.765	1	4	5	1271.92	0
14.766	1	6	6	208.081	0
14.767	1	1	7	201.809	0
14.768	1	5	8	1007.56	0
14.801	1	3	1	56.9594	0
14.802	1	7	2	304.499	0
14.804	1	2	4	533.968	0
14.805	1	4	5	611.624	0
14.806	1	6	6	390.281	0
14.807	1	1	7	104.981	0
14.808	1	5	8	169.612	0
14.841	1	3	1	290.655	0
14.842	1	7	2	248.704	0
14.844	1	2	4	59.9587	0
14.845	1	4	5	319.701	0
14.846	1	6	6	207.323	0
14.847	1	1	7	269.074	0
14.848	1	5	8	882.412	0
14.881	1	3	1	279.648	0
14.882	1	7	2	13.0002	0
14.884	1	2	4	489.429	0
14.885	1	4	5	1635.61	0
14.886	1	6	6	306.565	0
14.887	1	1	7	799.846	0
14.888	1	5	8	608.29	0
14.921	1	3	1	32.0093	0
14.922	1	7	2	155.584	0
14.924	1	2	4	490.045	0
14.925	1	4	5	1594.87	0
14.926	1	6	6	782.846	0
14.927	1	1	7	477.489	0
14.928	1	5	8	643.823	0
14.961	1	3	1	123.302	0
14.962	1	7	2	92.7003	0
14.964	1	2	4	176.308	0
14.965	1	4	5	153.544	0
14.966	1	6	6	235.192	0
14.967	1	1	7	84.5395	0
14.968	1	5	8	827.018	0
15.001	1	3	1	101.321	0
15.002	1	7	2	139.938	0
15.004	1	2	4	97.9892	0
15.005	1	4	5	70.5991	0
15.006	1	6	6	362.59	0
15.007	1	1	7	195.676	0
15.008	1	5	8	238.166	0
15.041	1	3	1	85.1489	0
15.042	1	7	2	241.697	0
15.044	1	2	4	56.5648	0
15.045	1	4	5	181.859	0
15.046	1	6	6	365.763	0
15.047	1	1	7	373.025	0
15.048	1	5	8	265.833	0
15.081	1	3	1	147.275	0
15.082	1	7	2	326.86	0
15.084	1	2	4	32.0391	0
15.085	1	4	5	407.712	0
15.086	1	6	6	25.6496	0
15.087	1	1	7	166.24	0
15.088	1	5	8	127.545	0
15.121	1	3	1	103.676	0
15.122	1	7	2	42.2739	0
15.124	1	2	4	31.8369	0
15.125	1	4	5	113.3	0
15.126	1	6	6	175.132	0
15.127	1	1	7	221.342	0
15.128	1	5	8	93.5897	0
15.161	1	3	1	22.9788	0
15.162	1	7	2	190.659	0
15.164	1	2	4	52.8581	0
15.165	1	4	5	1143.42	0
15.166	1	6	6	144.035	0
15.167	1	1	7	141.547	0
15.168	1	5	8	300.48	0
15.201	1	3	1	64.4464	0
15.202	1	7	2	194.779	0
15.204	1	2	4	125.071	0
15.205	1	4	5	1562.36	0
15.206	1	6	6	83.8475	0
15.207	1	1	7	45.3083	0
15.208	1	5	8	193.15	0
15.241	1	3	1	99.5062	0
15.242	1	7	2	1203.81	0
15.244	1	2	4	70.1563	0
15.245	1	4	5	455.161	0
15.246	1	6	6	214.467	0
15.247	1	1	7	312.221	0
15.248	1	5	8	225.764	0
15.281	1	3	1	97.7913	0
15.282	1	7	2	732.591	0
15.284	1	2	4	226.917	0
15.285	1	4	5	500.999	0
15.286	1	6	6	231.432	0
15.287	1	1	7	236.4	0
15.288	1	5	8	417.621	0
15.321	1	3	1	262.983	0
15.322	1	7	2	154.544	0
15.324	1	2	4	182.177	0
15.325	1	4	5	470.16	0
15.326	1	6	6	432.983	0
15.327	1	1	7	85.6765	0
15.328	1	5	8	162.07	0
15.361	1	3	1	326.659	0
15.362	1	7	2	860.87	0
15.364	1	2	4	206.205	0
15.365	1	4	5	92.6628	0
15.366	1	6	6	59.3214	0
15.367	1	1	7	212.626	0
15.368	1	5	8	206.941	0
15.401	1	3	1	51.2547	0
15.402	1	7	2	104.084	0
15.404	1	2	4	458.015	0
15.405	1	4	5	856.072	0
15.406	1	6	6	483.359	0
15.407	1	1	7	180.607	0
15.408	1	5	8	369.714	0
15.441	1	3	1	131.036	0
15.442	1	7	2	760.659	0
15.444	1	2	4	246.998	0
15.445	1	4	5	1225.03	0
15.446	1	6	6	1280.93	0
15.447	1	1	7	51.8574	0
15.448	1	5	8	230.571	0
15.481	1	3	1	498.102	0
15.482	1	7	2	1526.25	0
15.484	1	2	4	153.45	0
15.485	1	4	5	564.586	0
15.486	1	6	6	636.265	0
15.487	1	1	7	80.6776	0
15.488	1	5	8	309.15	0
15.521	1	3	1	198.371	0
15.522	1	7	2	952.687	0
15.524	1	2	4	146.863	0
15.525	1	4	5	1107.33	0
15.526	1	6	6	265.117	0
15.527	1	1	7	54.59	0
15.528	1	5	8	579.498	0
15.561	1	3	1	326.829	0
15.562	1	7	2	839.782	0
15.564	1	2	4	631.15	0
15.565	1	4	5	830.495	0
15.566	1	6	6	223.592	0
15.567	1	1	7	103.183	0
15.568	1	5	8	142.259	0
15.601	1	3	1	117.458	0
15.602	1	7	2	107.126	0
15.604	1	2	4	550.072	0
15.605	1	4	5	804.308	0
15.606	1	6	6	352.613	0
15.607	1	1	7	79.4878	0
15.608	1	5	8	284.614	0
15.641	1	3	1	256.273	0
15.642	1	7	2	499.318	0
15.644	1	2	4	244.925	0
15.645	1	4	5	280.753	0
15.646	1	6	6	110.058	0
15.647	1	1	7	22.0754	0
15.648	1	5	8	305.62	0
15.681	1	3	1	295.963	0
15.682	1	7	2	494.681	0
15.684	1	2	4	494.55	0
15.685	1	4	5	428.901	0
15.686	1	6	6	501.571	0
15.687	1	1	7	301.866	0
15.688	1	5	8	190.494	0
15.721	1	3	1	96.5868	0
15.722	1	7	2	212.844	0
15.724	1	2	4	562.071	0
15.725	1	4	5	532.043	0
15.726	1	6	6	592.099	0
15.727	1	1	7	288.588	0
15.728	1	5	8	62.7292	0
15.761	1	3	1	39.344	0
15.762	1	7	2	554.972	0
15.764	1	2	4	389.622	0
15.765	1	4	5	158.929	0
15.766	1	6	6	73.5216	0
15.767	1	1	7	144.442	0
15.768	1	5	8	130.921	0
15.801	1	3	1	31.4959	0
15.802	1	7	2	458.337	0
15.804	1	2	4	1013.19	0
15.805	1	4	5	95.4134	0
15.806	1	6	6	224.61	0
15.807	1	1	7	227.051	0
15.808	1	5	8	477.959	0
15.841	1	3	1	100.084	0
15.842	1	7	2	123.203	0
15.844	1	2	4	1332.48	0
15.845	1	4	5	55.6169	0
15.846	1	6	6	81.0221	0
15.847	1	1	7	55.0329	0
15.848	1	5	8	558.566	0
15.881	2	1	5	8.52839	0
15.881	1	3	1	28.6007	0
15.882	1	7	2	70.8868	0
15.884	1	2	4	467.602	0
15.885	1	4	5	53.4794	0
15.886	1	6	6	187.76	0
15.888	1	5	8	239.317	0
15.921	2	1	5	0.728204	0
15.921	1	3	1	1.69601	0
15.922	1	7	2	65.4372	0
15.924	1	2	4	252.228	0
15.925	1	4	5	99.4655	0
15.926	1	6	6	661.672	0
15.928	1	5	8	84.1923	0
15.961	2	1	5	6.56499	0
15.961	1	3	1	1.43059	0
15.962	1	7	2	264.439	0
15.964	1	2	4	694.374	0
15.965	1	4	5	215.514	0
15.966	1	6	6	408.15	0
15.968	1	5	8	203.477	0
16.001	2	1	5	5.96652	0
16.001	1	3	1	8.73334	0
16.002	1	7	2	64.0712	0
16.004	1	2	4	428.998	0
16.005	1	4	5	106.511	0
16.006	1	6	6	315.859	0
16.008	1	5	8	146.495	0
16.041	2	1	5	1.09475	0
16.041	1	3	1	27.0615	0
16.042	1	7	2	259.892	0
16.044	1	2	4	401.377	0
16.045	1	4	5	1005.44	0
16.046	1	6	6	92.0889	0
16.048	1	5	8	84.9132	0
16.081	2	1	5	4.99864	0
16.081	1	3	1	8.12993	0
16.082	1	7	2	120.561	0
16.084	1	2	4	135.356	0
16.085	1	4	5	620.275	0
16.086	1	6	6	83.1951	0
16.088	1	5	8	136.088	0
16.121	2	1	5	67.6588	0
16.121	1	3	1	4.83371	0
16.122	1	7	2	57.0292	0
16.124	1	2	4	81.3667	0
16.125	1	4	5	447.957	0
16.126	1	6	6	139.81	0
16.128	1	5	8	347.242	0
16.161	2	1	5	38.1693	0
16.161	1	3	1	25.8393	0
16.162	1	7	2	47.2692	0
16.164	1	2	4	166.896	0
16.165	1	4	5	1111.35	0
16.166	1	6	6	45.1812	0
16.168	1	5	8	186.783	0
16.201	2	1	5	4.44003	0
16.201	1	3	1	3.37792	0
16.202	1	7	2	507.334	0
16.204	1	2	4	62.8449	0
16.205	1	4	5	162.673	0
16.206	1	6	6	189.214	0
16.208	1	5	8	747.598	0
16.241	2	1	5	55.2031	0
16.241	1	3	1	0.991443	0
16.242	1	7	2	1110.75	0
16.244	1	2	4	176.661	0
16.245	1	4	5	1168.39	0
16.246	1	6	6	278.243	0
16.248	1	5	8	1920.14	0
16.281	2	1	5	72.9603	0
16.281	1	3	1	1.42085	0
16.282	1	7	2	395.577	0
16.284	1	2	4	341.592	0
16.285	1	4	5	1222	0
16.286	1	6	6	173.266	0
16.288	1	5	8	1417.84	0
16.321	2	1	5	68.6988	0
16.321	1	3	1	5.09476	0
16.322	1	7	2	201.672	0
16.324	1	2	4	197.988	0
16.325	1	4	5	741.272	0
16.326	1	6	6	327.827	0
16.328	1	5	8	181.072	0
16.361	2	1	5	22.7113	0
16.361	1	3	1	2.83632	0
16.362	1	7	2	632.303	0
16.364	1	2	4	368.52	0
16.365	1	4	5	2045.59	0
16.366	1	6	6	136.672	0
16.368	1	5	8	606.764	0
16.401	2	1	5	12.6208	0
16.401	1	3	1	5.15043	0
16.402	1	7	2	282.376	0
16.404	1	2	4	206.017	0
16.405	1	4	5	526.907	0
16.406	1	6	6	315.466	0
16.408	1	5	8	732.9	0
16.441	2	1	5	6.63755	0
16.441	1	3	1	2.14654	0
16.442	1	7	2	353.444	0
16.444	1	2	4	278.721	0
16.445	1	4	5	954.623	0
16.446	1	6	6	621.261	0
16.448	1	5	8	448.402	0
16.481	2	1	5	16.8326	0
16.481	1	3	1	0.586583	0
16.482	1	7	2	599.256	0
16.484	1	2	4	750.602	0
16.485	1	4	5	1460.53	0
16.486	1	6	6	136.157	0
16.488	1	5	8	839.444	0
16.521	2	1	5	8.70669	0
16.521	1	3	1	12.4645	0
16.522	1	7	2	770.946	0
16.524	1	2	4	661.995	0
16.525	1	4	5	243.393	0
16.526	1	6	6	160.96	0
16.528	1	5	8	1646.43	0
16.561	2	1	5	6.79218	0
16.561	1	3	1	0.942251	0
16.562	1	7	2	468.028	0
16.564	1	2	4	332.3	0
16.565	1	4	5	1344.15	0
16.566	1	6	6	562.221	0
16.568	1	5	8	941.515	0
16.601	2	1	5	7.61808	0
16.601	1	3	1	0.270612	0
16.602	1	7	2	696.764	0
16.604	1	2	4	607.471	0
16.605	1	4	5	1050.37	0
16.606	1	6	6	306.317	0
16.608	1	5	8	812.419	0
16.641	2	1	5	34.2967	0
16.641	1	3	1	1.85044	0
16.642	1	7	2	41.7347	0
16.644	1	2	4	390.919	0
16.645	1	4	5	564.236	0
16.646	1	6	6	455.171	0
16.648	1	5	8	875.892	0
16.681	2	1	5	17.2797	0
16.681	1	3	1	0.137135	0
16.682	1	7	2	351.486	0
16.684	1	2	4	63.6816	0
16.685	1	4	5	1401.58	0
16.686	1	6	6	412.991	0
16.688	1	5	8	103.509	0
16.721	2	1	5	9.42326	0
16.721	1	3	1	0.0104756	0
16.722	1	7	2	220.67	0
16.724	1	2	4	247.477	0
16.725	1	4	5	977.915	0
16.726	1	6	6	45.9399	0
16.728	1	5	8	1067.2	0
16.761	2	1	5	3.64614	0
16.761	1	3	1	0.261427	0
16.762	1	7	2	84.443	0
16.764	1	2	4	65.7954	0
16.765	1	4	5	250.544	0
16.766	1	6	6	201.779	0
16.768	1	5	8	1313.13	0
16.801	2	1	5	0.379702	0
16.801	1	3	1	0.240776	0
16.802	1	7	2	155.614	0
16.804	1	2	4	141.323	0
16.805	1	4	5	165.134	0
16.806	1	6	6	75.628	0
16.808	1	5	8	398.559	0
16.841	2	1	5	5.97781	0
16.841	1	3	1	4.52947	0
16.842	1	7	2	363.985	0
16.844	1	2	4	177.683	0
16.845	1	4	5	176.632	0
16.846	1	6	6	101.098	0
16.848	1	5	8	772.775	0
16.881	2	1	5	20.2895	0
16.881	1	3	1	0.73064	0
16.882	1	7	2	1312.72	0
16.884	1	2	4	605.199	0
16.885	1	4	5	728.558	0
16.886	1	6	6	131.247	0
16.888	1	5	8	933.667	0
16.921	2	1	5	0.7428	0
16.921	1	3	1	2.00417	0
16.922	1	7	2	438.629	0
16.924	1	2	4	425.746	0
16.925	1	4	5	1398.42	0
16.926	1	6	6	433.696	0
16.928	1	5	8	341.743	0
16.961	2	1	5	3.47026	0
16.961	1	3	1	52.607	0
16.962	1	7	2	331.102	0
16.964	1	2	4	628.505	0
16.965	1	4	5	1361.12	0
16.966	1	6	6	438.678	0
16.968	1	5	8	218.751	0
17.001	2	1	5	3.21787	0
17.001	1	3	1	3.11055	0
17.002	1	7	2	66.737	0
17.004	1	2	4	406.329	0
17.005	1	4	5	209.237	0
17.006	1	6	6	120.563	0
17.008	1	5	8	80.3072	0
17.041	2	1	5	2.97259	0
17.041	1	3	1	0.418865	0
17.042	1	7	2	171.747	0
17.044	1	2	4	286.558	0
17.045	1	4	5	406.428	0
17.046	1	6	6	174.64	0
17.048	1	5	8	37.94	0
17.081	2	1	5	1.13733	0
17.081	1	3	1	2.03685	0
17.082	1	7	2	109.313	0
17.084	1	2	4	96.5351	0
17.085	1	4	5	237.886	0
17.086	1	6	6	433.4	0
17.088	1	5	8	259.07	0
17.121	2	1	5	1.18404	0
17.121	1	3	1	0.516525	0
17.122	1	7	2	76.8634	0
17.124	1	2	4	229.755	0
17.125	1	4	5	260.091	0
17.126	1	6	6	106.069	0
17.128	1	5	8	82.0673	0
17.161	2	1	5	23.4731	0
17.161	1	3	1	0.0215115	0
17.162	1	7	2	125.909	0
17.164	1	2	4	239.599	0
17.165	1	4	5	1300.13	0
17.166	1	6	6	365.445	0
17.168	1	5	8	410.251	0
17.201	2	1	5	0.961081	0
17.201	1	3	1	1.13523	0
17.202	1	7	2	343.084	0
17.204	1	2	4	55.0071	0
17.205	1	4	5	961.111	0
17.206	1	6	6	277.341	0
17.208	1	5	8	1011.02	0
17.241	2	1	5	54.7593	0
17.241	1	3	1	0.0306373	0
17.242	1	7	2	518.714	0
17.244	1	2	4	62.0063	0
17.245	1	4	5	192.496	0
17.246	1	6	6	130.024	0
17.248	1	5	8	463.345	0
17.281	2	1	5	19.0052	0
17.281	1	3	1	0.597989	0
17.282	1	7	2	231.906	0
17.284	1	2	4	280.328	0
17.285	1	4	5	186.248	0
17.286	1	6	6	628.785	0
17.288	1	5	8	217.601	0
17.321	2	1	5	8.95266	0
17.321	1	3	1	0.217048	0
17.322	1	7	2	1535.33	0
17.324	1	2	4	1189.11	0
17.325	1	4	5	156.26	0
17.326	1	6	6	258.063	0
17.328	1	5	8	359.433	0
17.361	2	1	5	6.63656	0
17.361	1	3	1	0.256483	0
17.362	1	7	2	2054.69	0
17.364	1	2	4	836.404	0
17.365	1	4	5	131.233	0
17.366	1	6	6	573.264	0
17.368	1	5	8	67.3033	0
17.401	2	1	5	2.76436	0
17.401	1	3	1	49.3856	0
17.402	1	7	2	591.411	0
17.404	1	2	4	115.519	0
17.405	1	4	5	478.144	0
17.406	1	6	6	621.106	0
17.408	1	5	8	315.298	0
17.441	2	1	5	0.933413	0
17.441	1	3	1	2.3044	0
17.442	1	7	2	221.524	0
17.444	1	2	4	636.426	0
17.445	1	4	5	303.486	0
17.446	1	6	6	93.1184	0
17.448	1	5	8	750.675	0
17.481	2	1	5	8.48404	0
17.481	1	3	1	0.55124	0
17.482	1	7	2	137.298	0
17.484	1	2	4	496.137	0
17.485	1	4	5	755.189	0
17.486	1	6	6	616.299	0
17.488	1	5	8	462.962	0
17.521	2	1	5	114.331	0
17.521	1	3	1	0.664254	0
17.522	1	7	2	166.948	0
17.524	1	2	4	118.361	0
17.525	1	4	5	1996.5	0
17.526	1	6	6	299.432	0
17.528	1	5	8	1728.49	0
17.561	2	1	5	70.997	0
17.561	1	3	1	3.40013	0
17.562	1	7	2	449.615	0
17.564	1	2	4	204.69	0
17.565	1	4	5	244.576	0
17.566	1	6	6	220.314	0
17.568	1	5	8	489.464	0
17.601	2	1	5	62.7255	0
17.601	1	3	1	1.90628	0
17.602	1	7	2	580.147	0
17.604	1	2	4	231.45	0
17.605	1	4	5	1957.68	0
17.606	1	6	6	103.208	0
17.608	1	5	8	269.287	0
17.641	2	1	5	14.9231	0
17.641	1	3	1	0.354225	0
17.642	1	7	2	100.841	0
17.644	1	2	4	67.5223	0
17.645	1	4	5	403.908	0
17.646	1	6	6	218.979	0
17.648	1	5	8	788.467	0
17.681	2	1	5	6.98536	0
17.681	1	3	1	4.77119	0
17.682	1	7	2	216.134	0
17.684	1	2	4	41.6732	0
17.685	1	4	5	1386.65	0
17.686	1	6	6	291.626	0
17.688	1	5	8	408.774	0
17.721	2	1	5	91.9089	0
17.721	1	3	1	4.38406	0
17.722	1	7	2	881.967	0
17.724	1	2	4	25.0437	0
17.725	1	4	5	3580.89	0
17.726	1	6	6	40.6605	0
17.728	1	5	8	674.835	0
17.761	2	1	5	40.556	0
17.761	1	3	1	0.650703	0
17.762	1	7	2	673.219	0
17.764	1	2	4	23.0665	0
17.765	1	4	5	1201.6	0
17.766	1	6	6	94.1102	0
17.768	1	5	8	532.087	0
17.801	2	1	5	94.6781	0
17.801	1	3	1	0.983687	0
17.802	1	7	2	266.123	0
17.804	1	2	4	48.4222	0
17.805	1	4	5	828.361	0
17.806	1	6	6	126.714	0
17.808	1	5	8	65.2856	0
17.841	2	1	5	143.07	0
17.841	1	3	1	0.793593	0
17.842	1	7	2	250.031	0
17.844	1	2	4	94.1263	0
17.845	1	4	5	1307.07	0
17.846	1	6	6	44.1439	0
17.848	1	5	8	291.941	0
17.881	2	1	5	5.28004	0
17.881	1	3	1	2.2224	0
17.882	1	7	2	96.4751	0
17.884	1	2	4	57.7351	0
17.885	1	4	5	239.222	0
17.886	1	6	6	148.447	0
17.888	1	5	8	92.6429	0
17.921	2	1	5	38.7038	0
17.921	1	3	1	0.807225	0
17.922	1	7	2	260.884	0
17.924	1	2	4	185.911	0
17.925	1	4	5	170.421	0
17.926	1	6	6	145.579	0
17.928	1	5	8	155.063	0
17.961	2	1	5	29.1704	0
17.961	1	3	1	2.66043	0
17.962	1	7	2	657.799	0
17.964	1	2	4	127.35	0
17.965	1	4	5	541.059	0
17.966	1	6	6	302.035	0
17.968	1	5	8	194.705	0
18.001	2	1	5	0.649868	0
18.001	1	3	1	1.89832	0
18.002	1	7	2	230.342	0
18.004	1	2	4	681.119	0
18.005	1	4	5	2300.77	0
18.006	1	6	6	443.134	0
18.008	1	5	8	244.469	0
18.041	2	1	5	3.56141	0
18.041	1	3	1	3.22154	0
18.042	1	7	2	504.584	0
18.044	1	2	4	243.613	0
18.045	1	4	5	941.471	0
18.046	1	6	6	299.109	0
18.048	1	5	8	634.173	0
18.081	2	1	5	5.10906	0
18.081	1	3	1	18.0824	0
18.082	1	7	2	296.057	0
18.084	1	2	4	815.358	0
18.085	1	4	5	362.534	0
18.086	1	6	6	73.2343	0
18.088	1	5	8	460.621	0
18.121	2	1	5	41.764	0
18.121	1	3	1	1.04999	0
18.122	1	7	2	206.022	0
18.124	1	2	4	481.014	0
18.125	1	4	5	1144.37	0
18.126	1	6	6	146.137	0
18.128	1	5	8	425.674	0
18.161	2	1	5	63.6638	0
18.161	1	3	1	16.9428	0
18.162	1	7	2	434.652	0
18.164	1	2	4	202.824	0
18.165	1	4	5	745.043	0
18.166	1	6	6	156.516	0
18.168	1	5	8	127.784	0
18.201	2	1	5	4.48259	0
18.201	1	3	1	2.93868	0
18.202	1	7	2	343.383	0
18.204	1	2	4	730.061	0
18.205	1	4	5	186.687	0
18.206	1	6	6	97.3065	0
18.208	1	5	8	288.636	0
18.241	2	1	5	7.07158	0
18.241	1	3	1	0.491203	0
18.242	1	7	2	382.279	0
18.244	1	2	4	307.554	0
18.245	1	4	5	382.236	0
18.246	1	6	6	31.961	0
18.248	1	5	8	261.234	0
18.281	2	1	5	4.64593	0
18.281	1	3	1	60.4805	0
18.282	1	7	2	947.327	0
18.284	1	2	4	887.822	0
18.285	1	4	5	401.819	0
18.286	1	6	6	66.5363	0
18.288	1	5	8	75.3317	0
18.321	2	1	5	0.451718	0
18.321	1	3	1	9.87281	0
18.322	1	7	2	822.189	0
18.324	1	2	4	763.826	0
18.325	1	4	5	248.181	0
18.326	1	6	6	242.296	0
18.328	1	5	8	48.5928	0
18.361	2	1	5	6.45942	0
18.361	1	3	1	2.13602	0
18.362	1	7	2	175.68	0
18.364	1	2	4	81.7879	0
18.365	1	4	5	80.2209	0
18.366	1	6	6	282.451	0
18.368	1	5	8	32.5496	0
18.401	2	1	5	38.3459	0
18.401	1	3	1	56.8464	0
18.402	1	7	2	326.351	0
18.404	1	2	4	418.514	0
18.405	1	4	5	182.236	0
18.406	1	6	6	120.716	0
18.408	1	5	8	26.8849	0
18.441	2	1	5	7.26828	0
18.441	1	3	1	1.65513	0
18.442	1	7	2	509.167	0
18.444	1	2	4	368.155	0
18.445	1	4	5	643.931	0
18.446	1	6	6	42.3637	0
18.448	1	5	8	74.1767	0
18.481	2	1	5	2.52599	0
18.481	1	3	1	0.753564	0
18.482	1	7	2	171.423	0
18.484	1	2	4	340.919	0
18.485	1	4	5	734.534	0
18.486	1	6	6	102.135	0
18.488	1	5	8	112.22	0
18.521	2	1	5	6.08821	0
18.521	1	3	1	0.256074	0
18.522	1	7	2	156.991	0
18.524	1	2	4	274.146	0
18.525	1	4	5	1316.5	0
18.526	1	6	6	72.0341	0
18.528	1	5	8	781.579	0
18.561	2	1	5	57.8117	0
18.561	1	3	1	7.45461	0
18.562	1	7	2	206.675	0
18.564	1	2	4	483.633	0
18.565	1	4	5	779.417	0
18.566	1	6	6	40.9991	0
18.568	1	5	8	445.647	0
18.601	2	1	5	311.622	0
18.601	1	3	1	5.24635	0
18.602	1	7	2	128.075	0
18.604	1	2	4	622.767	0
18.605	1	4	5	199.947	0
18.606	1	6	6	133.136	0
18.608	1	5	8	87.7116	0
18.641	2	1	5	603.291	0
18.641	1	3	1	1.7523	0
18.642	1	7	2	211.019	0
18.644	1	2	4	239.92	0
18.645	1	4	5	145.508	0
18.646	1	6	6	102.507	0
18.648	1	5	8	280.982	0
18.681	2	1	5	122.452	0
18.681	1	3	1	3.50567	0
18.682	1	7	2	232.889	0
18.684	1	2	4	132.412	0
18.685	1	4	5	189.283	0
18.686	1	6	6	122.821	0
18.688	1	5	8	23.6751	0
18.721	2	1	5	72.7326	0
18.721	1	3	1	0.900546	0
18.722	1	7	2	75.2723	0
18.724	1	2	4	676.515	0
18.725	1	4	5	756.147	0
18.726	1	6	6	263.731	0
18.728	1	5	8	462.106	0
18.761	2	1	5	161.501	0
18.761	1	3	1	3.6306	0
18.762	1	7	2	62.1333	0
18.764	1	2	4	1404.52	0
18.765	1	4	5	1306.37	0
18.766	1	6	6	137.874	0
18.768	1	5	8	778.442	0
18.801	2	1	5	113.83	0
18.801	1	3	1	10.6989	0
18.802	1	7	2	167.883	0
18.804	1	2	4	824.754	0
18.805	1	4	5	1196.71	0
18.806	1	6	6	89.1304	0
18.808	1	5	8	296.746	0
18.841	2	1	5	26.5302	0
18.841	1	3	1	3.18863	0
18.842	1	7	2	151.899	0
18.844	1	2	4	76.855	0
18.845	1	4	5	713.956	0
18.846	1	6	6	127.542	0
18.848	1	5	8	72.7717	0
18.881	2	1	5	31.0893	0
18.881	1	3	1	18.6831	0
18.882	1	7	2	309.735	0
18.884	1	2	4	858.244	0
18.885	1	4	5	216.329	0
18.886	1	6	6	86.1602	0
18.888	1	5	8	125.587	0
18.921	2	1	5	4.22439	0
18.921	1	3	1	48.9263	0
18.922	1	7	2	614.633	0
18.924	1	2	4	1066.24	0
18.925	1	4	5	934.23	0
18.926	1	6	6	29.7233	0
18.928	1	5	8	49.6411	0
18.961	2	1	5	20.5516	0
18.961	1	3	1	17.1891	0
18.962	1	7	2	295.458	0
18.964	1	2	4	463.175	0
18.965	1	4	5	1667.94	0
18.966	1	6	6	105.071	0
18.968	1	5	8	175.245	0
19.001	2	1	5	34.6296	0
19.001	1	3	1	0.473836	0
19.002	1	7	2	248.501	0
19.004	1	2	4	176.892	0
19.005	1	4	5	170.704	0
19.006	1	6	6	45.1471	0
19.008	1	5	8	672.708	0
19.041	2	1	5	152.417	0
19.041	1	3	1	0.923996	0
19.042	1	7	2	196.177	0
19.044	1	2	4	207.905	0
19.045	1	4	5	155.438	0
19.046	1	6	6	244.188	0
19.048	1	5	8	463.358	0
19.081	2	1	5	21.421	0
19.081	1	3	1	1.69868	0
19.082	1	7	2	211.61	0
19.084	1	2	4	45.5678	0
19.085	1	4	5	556.51	0
19.086	1	6	6	438.632	0
19.088	1	5	8	490.035	0
19.121	2	1	5	6.17449	0
19.121	1	3	1	9.19148	0
19.122	1	7	2	273.747	0
19.124	1	2	4	53.1532	0
19.125	1	4	5	378.19	0
19.126	1	6	6	79.5293	0
19.128	1	5	8	628.975	0
19.161	2	1	5	60.1123	0
19.161	1	3	1	1.54245	0
19.162	1	7	2	95.0173	0
19.164	1	2	4	202.537	0
19.165	1	4	5	497.356	0
19.166	1	6	6	149.047	0
19.168	1	5	8	88.0959	0
19.201	2	1	5	2.11535	0
19.201	1	3	1	0.439533	0
19.202	1	7	2	494.595	0
19.204	1	2	4	951.297	0
19.205	1	4	5	521.696	0
19.206	1	6	6	239.695	0
19.208	1	5	8	226.043	0
19.241	2	1	5	29.3818	0
19.241	1	3	1	0.112116	0
19.242	1	7	2	431.905	0
19.244	1	2	4	732.022	0
19.245	1	4	5	236.336	0
19.246	1	6	6	21.9567	0
19.248	1	5	8	143.446	0
19.281	2	1	5	17.2269	0
19.281	1	3	1	0.821994	0
19.282	1	7	2	50.9025	0
19.284	1	2	4	94.5452	0
19.285	1	4	5	1136.99	0
19.286	1	6	6	35.0719	0
19.288	1	5	8	100.565	0
19.321	2	1	5	1.56821	0
19.321	1	3	1	0.137755	0
19.322	1	7	2	207.444	0
19.324	1	2	4	502.942	0
19.325	1	4	5	762.443	0
19.326	1	6	6	16.4917	0
19.328	1	5	8	164.246	0
19.361	2	1	5	2.88846	0
19.361	1	3	1	1.02191	0
19.362	1	7	2	39.1087	0
19.364	1	2	4	429.975	0
19.365	1	4	5	115.868	0
19.366	1	6	6	63.0623	0
19.368	1	5	8	446.217	0
19.401	2	1	5	5.8449	0
19.401	1	3	1	2.93543	0
19.402	1	7	2	235.515	0
19.404	1	2	4	208.847	0
19.405	1	4	5	434.566	0
19.406	1	6	6	112.102	0
19.408	1	5	8	672.637	0
19.441	2	1	5	20.386	0
19.441	1	3	1	1.92642	0
19.442	1	7	2	588.266	0
19.444	1	2	4	532.003	0
19.445	1	4	5	46.3489	0
19.446	1	6	6	38.8274	0
19.448	1	5	8	299.827	0
19.481	2	1	5	35.2806	0
19.481	1	3	1	2.79771	0
19.482	1	7	2	296.116	0
19.484	1	2	4	395.62	0
19.485	1	4	5	621.124	0
19.486	1	6	6	358.725	0
19.488	1	5	8	1979.07	0
19.521	2	1	5	272.92	0
19.521	1	3	1	18.6394	0
19.522	1	7	2	99.8619	0
19.524	1	2	4	285.799	0
19.525	1	4	5	146.268	0
19.526	1	6	6	36.0124	0
19.528	1	5	8	208.178	0
19.561	2	1	5	11.0401	0
19.561	1	3	1	0.14286	0
19.562	1	7	2	452.5	0
19.564	1	2	4	90.7929	0
19.565	1	4	5	951.933	0
