% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
2.71121	2	4	1	1.76413e-10	384720	0
2.71121	2	5	3	1.85291e-10	399808	0
2.71221	1	1	2	2.00343e-10	433389	0
2.71221	1	2	1	9.47227e-11	207528	0
2.71221	2	3	2	2.02793e-10	387572	0
2.71221	2	4	1	1.78089e-10	388282	0
2.71221	2	5	3	1.8309e-10	395356	0
2.71321	1	1	2	1.98019e-10	428301	0
2.71321	1	2	1	9.31388e-11	204140	0
2.71321	2	3	2	1.97719e-10	377844	0
2.71321	2	4	1	1.80093e-10	392555	0
2.71321	2	5	3	1.80688e-10	390457	0
2.71421	1	1	2	1.95495e-10	422792	0
2.71421	1	2	1	9.15609e-11	200759	0
2.71421	2	3	2	1.92934e-10	368753	0
2.71421	2	4	1	1.82374e-10	397421	0
2.71421	2	5	3	1.78281e-10	385534	0
2.71521	1	1	2	1.92888e-10	417113	0
2.71521	1	2	1	9.00689e-11	197556	0
2.71521	2	3	2	1.88522e-10	360451	0
2.71521	2	4	1	1.84955e-10	402935	0
2.71521	2	5	3	1.75634e-10	380078	0
2.71621	1	1	2	1.90156e-10	411175	0
2.71621	1	2	1	8.86118e-11	194420	0
2.71621	2	3	2	1.84376e-10	352745	0
2.71621	2	4	1	1.87836e-10	409097	0
2.71621	2	5	3	1.73033e-10	374714	0
2.71721	1	1	2	1.87298e-10	404973	0
2.71721	1	2	1	8.72363e-11	191454	0
2.71721	2	3	2	1.80644e-10	345903	0
2.71721	2	4	1	1.90984e-10	415833	0
2.71721	2	5	3	1.70188e-10	368803	0
2.71821	1	1	2	1.84388e-10	398669	0
2.71821	1	2	1	8.59207e-11	188608	0
2.71821	2	3	2	1.77157e-10	339609	0
2.71821	2	4	1	1.94454e-10	423268	0
2.71821	2	5	3	1.6739e-10	362985	0
2.71921	1	1	2	1.81312e-10	392018	0
2.71921	1	2	1	8.46849e-11	185928	0
2.71921	2	3	2	1.74105e-10	334220	0
2.71921	2	4	1	1.98149e-10	431185	0
2.71921	2	5	3	1.64395e-10	356724	0
2.72021	1	1	2	1.78255e-10	385415	0
2.72021	1	2	1	8.35312e-11	183417	0
2.72021	2	3	2	1.71294e-10	329370	0
2.72021	2	4	1	2.02189e-10	439849	0
2.72021	2	5	3	1.61408e-10	350470	0
2.72121	1	1	2	1.75001e-10	378397	0
2.72121	1	2	1	8.24578e-11	181071	0
2.72121	2	3	2	1.68906e-10	325396	0
2.72121	2	4	1	2.06401e-10	448884	0
2.72121	2	5	3	1.58285e-10	343908	0
2.72221	1	1	2	1.71831e-10	371568	0
2.72221	1	2	1	8.14852e-11	178934	0
2.72221	2	3	2	1.66789e-10	322012	0
2.72221	2	4	1	2.1097e-10	458693	0
2.72221	2	5	3	1.55136e-10	337277	0
2.72321	1	1	2	1.68438e-10	364269	0
2.72321	1	2	1	8.0595e-11	176968	0
2.72321	2	3	2	1.65061e-10	319437	0
2.72321	2	4	1	2.15672e-10	468785	0
2.72321	2	5	3	1.51911e-10	330469	0
2.72421	1	1	2	1.6515e-10	357199	0
2.72421	1	2	1	7.98211e-11	175245	0
2.72421	2	3	2	1.63635e-10	317507	0
2.72421	2	4	1	2.20708e-10	479606	0
2.72421	2	5	3	1.48629e-10	323522	0
2.72521	1	1	2	1.61704e-10	349802	0
2.72521	1	2	1	7.91331e-11	173699	0
2.72521	2	3	2	1.62557e-10	316300	0
2.72521	2	4	1	2.25902e-10	490764	0
2.72521	2	5	3	1.45329e-10	316525	0
2.72621	1	1	2	1.58339e-10	342584	0
2.72621	1	2	1	7.85729e-11	172422	0
2.72621	2	3	2	1.61796e-10	315759	0
2.72621	2	4	1	2.31369e-10	502518	0
2.72621	2	5	3	1.41945e-10	309332	0
2.72721	1	1	2	1.54905e-10	335225	0
2.72721	1	2	1	7.81053e-11	171336	0
2.72721	2	3	2	1.61336e-10	315847	0
2.72721	2	4	1	2.36982e-10	514585	0
2.72721	2	5	3	1.38596e-10	302205	0
2.72821	1	1	2	1.51517e-10	327969	0
2.72821	1	2	1	7.77694e-11	170527	0
2.72821	2	3	2	1.61211e-10	316628	0
2.72821	2	4	1	2.428e-10	527097	0
2.72821	2	5	3	1.35142e-10	294835	0
2.72921	1	1	2	1.48112e-10	20.221	0
2.72921	1	2	1	7.75405e-11	2.51916	0
2.72921	2	3	2	1.61333e-10	5.90424	0
2.72921	2	4	1	2.48773e-10	821.371	0
2.72921	2	5	3	1.31773e-10	12.8403	0
2.73021	1	1	2	1.44728e-10	20.1973	0
2.73021	1	2	1	7.74426e-11	2.64095	0
2.73021	2	3	2	1.61807e-10	6.20768	0
2.73021	2	4	1	2.5487e-10	341.432	0
2.73021	2	5	3	1.28283e-10	13.3841	0
2.73121	1	1	2	1.41389e-10	306314	0
2.73121	1	2	1	7.74634e-11	169570	0
2.73121	2	3	2	1.62467e-10	322352	0
2.73121	2	4	1	2.61138e-10	566550	0
2.73121	2	5	3	1.24899e-10	272920	0
2.73221	1	1	2	1.38054e-10	299193	0
2.73221	1	2	1	7.76145e-11	169783	0
2.73221	2	3	2	1.63496e-10	325509	0
2.73221	2	4	1	2.67435e-10	580100	0
2.73221	2	5	3	1.2143e-10	265470	0
2.73321	1	1	2	1.34819e-10	292291	0
2.73321	1	2	1	7.78936e-11	170266	0
2.73321	2	3	2	1.64641e-10	328909	0
2.73321	2	4	1	2.73929e-10	594078	0
2.73321	2	5	3	1.18055e-10	258216	0
2.73421	1	1	2	1.31575e-10	285374	0
2.73421	1	2	1	7.83021e-11	171022	0
2.73421	2	3	2	1.66136e-10	333016	0
2.73421	2	4	1	2.80343e-10	607881	0
2.73421	2	5	3	1.14647e-10	250880	0
2.73521	1	1	2	1.28483e-10	278785	0
2.73521	1	2	1	7.88459e-11	172064	0
2.73521	2	3	2	1.67746e-10	337355	0
2.73521	2	4	1	2.86987e-10	622186	0
2.73521	2	5	3	1.11318e-10	243704	0
2.73621	1	1	2	1.25373e-10	38.1994	0
2.73621	1	2	1	7.9514e-11	3.39841	0
2.73621	2	3	2	1.69645e-10	10.5459	0
2.73621	2	4	1	2.93431e-10	241.203	0
2.73621	2	5	3	1.08011e-10	22.1563	0
2.73721	1	1	2	1.22447e-10	37.9513	0
2.73721	1	2	1	8.03218e-11	3.50883	0
2.73721	2	3	2	1.71664e-10	10.5945	0
2.73721	2	4	1	3.00085e-10	179.502	0
2.73721	2	5	3	1.04761e-10	25.7663	0
2.73821	1	1	2	1.19528e-10	259720	0
2.73821	1	2	1	8.12535e-11	176830	0
2.73821	2	3	2	1.739e-10	353013	0
2.73821	2	4	1	3.0653e-10	664250	0
2.73821	2	5	3	1.01573e-10	222650	0
2.73921	1	1	2	1.16791e-10	253901	0
2.73921	1	2	1	8.23313e-11	179002	0
2.73921	2	3	2	1.76266e-10	358850	0
2.73921	2	4	1	3.13093e-10	678377	0
2.73921	2	5	3	9.84304e-11	215841	0
2.74021	1	1	2	1.14114e-10	248210	0
2.74021	1	2	1	8.35277e-11	181427	0
2.74021	2	3	2	1.78769e-10	364949	0
2.74021	2	4	1	3.1947e-10	692099	0
2.74021	2	5	3	9.53883e-11	209245	0
2.74121	1	1	2	1.11605e-10	242880	0
2.74121	1	2	1	8.48711e-11	184164	0
2.74121	2	3	2	1.81418e-10	371328	0
2.74121	2	4	1	3.2585e-10	705828	0
2.74121	2	5	3	9.23823e-11	202716	0
2.74221	1	1	2	1.09204e-10	237780	0
2.74221	1	2	1	8.63333e-11	187156	0
2.74221	2	3	2	1.84128e-10	377811	0
2.74221	2	4	1	3.32077e-10	719225	0
2.74221	2	5	3	8.95121e-11	196478	0
2.74321	1	1	2	1.06959e-10	23.4332	0
2.74321	1	2	1	8.79373e-11	5.1427	0
2.74321	2	3	2	1.87012e-10	7.14719	0
2.74321	2	4	1	3.38208e-10	108.606	0
2.74321	2	5	3	8.66719e-11	38.4198	0
2.74421	1	1	2	1.04865e-10	228569	0
2.74421	1	2	1	8.96616e-11	194001	0
2.74421	2	3	2	1.8985e-10	391326	0
2.74421	2	4	1	3.44257e-10	745424	0
2.74421	2	5	3	8.39926e-11	184456	0
2.74521	1	1	2	1.02921e-10	224445	0
2.74521	1	2	1	9.15196e-11	197839	0
2.74521	2	3	2	1.92885e-10	398402	0
2.74521	2	4	1	3.50046e-10	757869	0
2.74521	2	5	3	8.13507e-11	178691	0
2.74621	1	1	2	1.01166e-10	220724	0
2.74621	1	2	1	9.34993e-11	201938	0
2.74621	2	3	2	1.95769e-10	405138	0
2.74621	2	4	1	3.55786e-10	770208	0
2.74621	2	5	3	7.88722e-11	173276	0
2.74721	1	1	2	9.95502e-11	217297	0
2.74721	1	2	1	9.56019e-11	206301	0
2.74721	2	3	2	1.98852e-10	412257	0
2.74721	2	4	1	3.61116e-10	781656	0
2.74721	2	5	3	7.64667e-11	168013	0
2.74821	1	1	2	9.81516e-11	214334	0
2.74821	1	2	1	9.78282e-11	210931	0
2.74821	2	3	2	2.0174e-10	418940	0
2.74821	2	4	1	3.66468e-10	793150	0
2.74821	2	5	3	7.4213e-11	163076	0
2.74921	1	1	2	9.68841e-11	211647	0
2.74921	1	2	1	1.00164e-10	215797	0
2.74921	2	3	2	2.04768e-10	425882	0
2.74921	2	4	1	3.7125e-10	803406	0
2.74921	2	5	3	7.20631e-11	158358	0
2.75021	1	1	2	9.58597e-11	209479	0
2.75021	1	2	1	1.02626e-10	220936	0
2.75021	2	3	2	2.07624e-10	432435	0
2.75021	2	4	1	3.76089e-10	813783	0
2.75021	2	5	3	7.00555e-11	153947	0
2.75121	1	1	2	9.49602e-11	207571	0
2.75121	1	2	1	1.0518e-10	226276	0
2.75121	2	3	2	2.10525e-10	439048	0
2.75121	2	4	1	3.80291e-10	822776	0
2.75121	2	5	3	6.81782e-11	149814	0
2.75221	1	1	2	9.43076e-11	206190	0
2.75221	1	2	1	1.07865e-10	231898	0
2.75221	2	3	2	2.13286e-10	445339	0
2.75221	2	4	1	3.84475e-10	831730	0
2.75221	2	5	3	6.64352e-11	145970	0
2.75321	1	1	2	9.38062e-11	205126	0
2.75321	1	2	1	1.10621e-10	237680	0
2.75321	2	3	2	2.15992e-10	451480	0
2.75321	2	4	1	3.88093e-10	839453	0
2.75321	2	5	3	6.48447e-11	142454	0
2.75421	1	1	2	9.35364e-11	204555	0
2.75421	1	2	1	1.13511e-10	243747	0
2.75421	2	3	2	2.186e-10	457385	0
2.75421	2	4	1	3.91552e-10	846828	0
2.75421	2	5	3	6.33853e-11	139220	0
2.75521	1	1	2	9.34398e-11	204348	0
2.75521	1	2	1	1.1645e-10	249929	0
2.75521	2	3	2	2.21048e-10	462925	0
2.75521	2	4	1	3.9453e-10	853156	0
2.75521	2	5	3	6.20987e-11	136361	0
2.75621	1	1	2	9.35582e-11	204597	0
2.75621	1	2	1	1.19512e-10	256376	0
2.75621	2	3	2	2.2345e-10	468333	0
2.75621	2	4	1	3.97201e-10	858818	0
2.75621	2	5	3	6.09322e-11	133759	0
2.75721	1	1	2	9.38684e-11	205251	0
2.75721	1	2	1	1.2263e-10	262950	0
2.75721	2	3	2	2.25585e-10	473153	0
2.75721	2	4	1	3.99491e-10	863648	0
2.75721	2	5	3	5.99524e-11	131563	0
2.75821	1	1	2	9.43745e-11	206319	0
2.75821	1	2	1	1.2585e-10	269748	0
2.75821	2	3	2	2.2773e-10	477962	0
2.75821	2	4	1	4.01325e-10	867485	0
2.75821	2	5	3	5.90842e-11	129607	0
2.75921	1	1	2	9.50883e-11	207826	0
2.75921	1	2	1	1.29128e-10	276679	0
2.75921	2	3	2	2.29502e-10	481960	0
2.75921	2	4	1	4.02889e-10	870735	0
2.75921	2	5	3	5.84056e-11	128064	0
2.76021	1	1	2	9.59759e-11	209699	0
2.76021	1	2	1	1.32485e-10	283783	0
2.76021	2	3	2	2.31342e-10	486069	0
2.76021	2	4	1	4.03847e-10	872664	0
2.76021	2	5	3	5.78493e-11	126785	0
2.76121	1	1	2	9.70855e-11	212043	0
2.76121	1	2	1	1.35906e-10	291033	0
2.76121	2	3	2	2.32765e-10	489277	0
2.76121	2	4	1	4.04657e-10	874271	0
2.76121	2	5	3	5.74718e-11	125896	0
2.76221	1	1	2	9.83421e-11	214694	0
2.76221	1	2	1	1.39377e-10	298398	0
2.76221	2	3	2	2.34234e-10	492550	0
2.76221	2	4	1	4.04764e-10	874349	0
2.76221	2	5	3	5.7228e-11	125298	0
2.76321	1	1	2	9.98347e-11	217847	0
2.76321	1	2	1	1.42921e-10	305927	0
2.76321	2	3	2	2.35299e-10	494950	0
2.76321	2	4	1	4.04862e-10	874403	0
2.76321	2	5	3	5.71495e-11	125059	0
2.76421	1	1	2	1.01451e-10	221257	0
2.76421	1	2	1	1.46484e-10	313505	0
2.76421	2	3	2	2.36314e-10	497213	0
2.76421	2	4	1	4.04058e-10	872496	0
2.76421	2	5	3	5.7214e-11	125133	0
2.76521	1	1	2	1.03305e-10	225172	0
2.76521	1	2	1	1.50132e-10	321272	0
2.76521	2	3	2	2.36992e-10	498747	0
2.76521	2	4	1	4.03234e-10	870542	0
2.76521	2	5	3	5.74287e-11	125535	0
2.76621	1	1	2	1.05263e-10	229303	0
2.76621	1	2	1	1.53764e-10	329015	0
2.76621	2	3	2	2.37522e-10	499942	0
2.76621	2	4	1	4.01643e-10	866918	0
2.76621	2	5	3	5.77941e-11	126266	0
2.76721	1	1	2	1.07433e-10	233886	0
2.76721	1	2	1	1.57497e-10	336981	0
2.76721	2	3	2	2.37791e-10	500566	0
2.76721	2	4	1	3.99897e-10	862955	0
2.76721	2	5	3	5.82922e-11	127287	0
2.76821	1	1	2	1.09713e-10	238697	0
2.76821	1	2	1	1.61173e-10	344839	0
2.76821	2	3	2	2.37816e-10	500654	0
2.76821	2	4	1	3.97527e-10	857633	0
2.76821	2	5	3	5.8948e-11	128654	0
2.76921	1	1	2	1.1217e-10	243883	0
2.76921	1	2	1	1.64946e-10	352910	0
2.76921	2	3	2	2.37661e-10	500341	0
2.76921	2	4	1	3.94872e-10	851689	0
2.76921	2	5	3	5.97165e-11	130268	0
2.77021	1	1	2	1.14741e-10	249311	0
2.77021	1	2	1	1.68669e-10	360888	0
2.77021	2	3	2	2.3717e-10	499302	0
2.77021	2	4	1	3.91745e-10	844716	0
2.77021	2	5	3	6.06494e-11	132242	0
2.77121	1	1	2	1.17447e-10	255022	0
2.77121	1	2	1	1.72458e-10	369012	0
2.77121	2	3	2	2.36585e-10	498043	0
2.77121	2	4	1	3.88209e-10	836853	0
2.77121	2	5	3	6.16717e-11	134414	0
2.77221	1	1	2	1.20277e-10	260995	0
2.77221	1	2	1	1.7621e-10	377072	0
2.77221	2	3	2	2.35576e-10	495879	0
2.77221	2	4	1	3.84359e-10	828302	0
2.77221	2	5	3	6.28598e-11	136949	0
2.77321	1	1	2	1.23192e-10	267149	0
2.77321	1	2	1	1.7999e-10	385197	0
2.77321	2	3	2	2.34562e-10	493681	0
2.77321	2	4	1	3.79986e-10	818613	0
2.77321	2	5	3	6.41302e-11	139668	0
2.77421	1	1	2	1.26243e-10	273590	0
2.77421	1	2	1	1.83748e-10	393286	0
2.77421	2	3	2	2.33044e-10	490412	0
2.77421	2	4	1	3.75458e-10	808584	0
2.77421	2	5	3	6.55523e-11	142718	0
2.77521	1	1	2	1.29324e-10	280093	0
2.77521	1	2	1	1.87496e-10	401362	0
2.77521	2	3	2	2.31554e-10	487181	0
2.77521	2	4	1	3.70304e-10	797193	0
2.77521	2	5	3	6.70503e-11	145939	0
2.77621	1	1	2	1.32556e-10	286921	0
2.77621	1	2	1	1.91246e-10	409455	0
2.77621	2	3	2	2.29601e-10	482970	0
2.77621	2	4	1	3.65157e-10	785812	0
2.77621	2	5	3	6.86747e-11	149437	0
2.77721	1	1	2	1.35757e-10	293677	0
2.77721	1	2	1	1.94944e-10	417446	0
2.77721	2	3	2	2.27627e-10	478695	0
2.77721	2	4	1	3.59292e-10	772873	0
2.77721	2	5	3	7.03769e-11	153110	0
2.77821	1	1	2	1.39122e-10	300786	0
2.77821	1	2	1	1.9867e-10	425506	0
2.77821	2	3	2	2.25291e-10	473654	0
2.77821	2	4	1	3.53519e-10	760126	0
2.77821	2	5	3	7.21766e-11	156998	0
2.77921	1	1	2	1.42401e-10	307712	0
2.77921	1	2	1	2.02298e-10	433371	0
2.77921	2	3	2	2.22876e-10	468431	0
2.77921	2	4	1	3.47102e-10	745985	0
2.77921	2	5	3	7.40578e-11	161068	0
2.78021	1	1	2	1.45821e-10	314937	0
2.78021	1	2	1	2.05985e-10	441367	0
2.78021	2	3	2	2.20227e-10	462705	0
2.78021	2	4	1	3.40746e-10	731968	0
2.78021	2	5	3	7.60038e-11	165284	0
2.78121	1	1	2	1.49164e-10	322002	0
2.78121	1	2	1	2.09527e-10	449067	0
2.78121	2	3	2	2.17417e-10	456635	0
2.78121	2	4	1	3.33967e-10	717036	0
2.78121	2	5	3	7.80372e-11	169693	0
2.78221	1	1	2	1.52594e-10	329252	0
2.78221	1	2	1	2.13139e-10	456926	0
2.78221	2	3	2	2.14446e-10	450220	0
2.78221	2	4	1	3.27149e-10	702016	0
2.78221	2	5	3	8.0099e-11	174170	0
2.78321	1	1	2	1.55977e-10	336403	0
2.78321	1	2	1	2.16598e-10	464469	0
2.78321	2	3	2	2.11258e-10	443342	0
2.78321	2	4	1	3.20044e-10	686372	0
2.78321	2	5	3	8.22568e-11	178860	0
2.78421	1	1	2	1.59375e-10	343589	0
2.78421	1	2	1	2.20104e-10	472120	0
2.78421	2	3	2	2.08007e-10	436326	0
2.78421	2	4	1	3.12827e-10	670483	0
2.78421	2	5	3	8.44029e-11	183530	0
2.78521	1	1	2	1.62732e-10	350690	0
2.78521	1	2	1	2.23486e-10	479517	0
2.78521	2	3	2	2.04488e-10	428748	0
2.78521	2	4	1	3.05492e-10	654338	0
2.78521	2	5	3	8.66565e-11	188436	0
2.78621	1	1	2	1.66032e-10	357672	0
2.78621	1	2	1	2.26872e-10	486930	0
2.78621	2	3	2	2.01002e-10	421230	0
2.78621	2	4	1	2.97985e-10	637823	0
2.78621	2	5	3	8.88547e-11	193229	0
2.78721	1	1	2	1.69316e-10	364624	0
2.78721	1	2	1	2.30165e-10	494158	0
2.78721	2	3	2	1.97208e-10	413073	0
2.78721	2	4	1	2.90523e-10	621404	0
2.78721	2	5	3	9.11492e-11	198235	0
2.78821	1	1	2	1.72463e-10	371289	0
2.78821	1	2	1	2.33419e-10	501307	0
2.78821	2	3	2	1.93519e-10	405129	0
2.78821	2	4	1	2.82845e-10	604519	0
2.78821	2	5	3	9.33932e-11	203136	0
2.78921	1	1	2	1.75629e-10	377997	0
2.78921	1	2	1	2.36616e-10	508345	0
2.78921	2	3	2	1.89527e-10	396560	0
2.78921	2	4	1	2.75365e-10	588064	0
2.78921	2	5	3	9.56961e-11	208170	0
2.79021	1	1	2	1.78573e-10	384238	0
2.79021	1	2	1	2.39726e-10	515206	0
2.79021	2	3	2	1.85646e-10	388216	0
2.79021	2	4	1	2.67638e-10	571082	0
2.79021	2	5	3	9.79574e-11	213117	0
2.79121	1	1	2	1.81576e-10	390606	0
2.79121	1	2	1	2.42819e-10	522038	0
2.79121	2	3	2	1.81568e-10	379471	0
2.79121	2	4	1	2.60239e-10	554805	0
2.79121	2	5	3	1.00244e-10	218124	0
2.79221	1	1	2	1.84268e-10	396319	0
2.79221	1	2	1	2.45772e-10	528578	0
2.79221	2	3	2	1.7756e-10	370872	0
2.79221	2	4	1	2.52607e-10	538037	0
2.79221	2	5	3	1.02513e-10	223096	0
2.79321	1	1	2	1.87016e-10	402154	0
2.79321	1	2	1	2.48746e-10	535171	0
2.79321	2	3	2	1.73457e-10	362084	0
2.79321	2	4	1	2.45334e-10	522044	0
2.79321	2	5	3	1.04755e-10	228015	0
2.79421	1	1	2	1.89458e-10	407347	0
2.79421	1	2	1	2.51537e-10	541380	0
2.79421	2	3	2	1.69392e-10	353381	0
2.79421	2	4	1	2.37998e-10	505926	0
2.79421	2	5	3	1.06984e-10	232909	0
2.79521	1	1	2	1.91894e-10	412527	0
2.79521	1	2	1	2.54391e-10	547730	0
2.79521	2	3	2	1.65327e-10	344685	0
2.79521	2	4	1	2.30981e-10	490502	0
2.79521	2	5	3	1.0914e-10	237648	0
2.79621	1	1	2	1.94064e-10	417149	0
2.79621	1	2	1	2.57023e-10	553611	0
2.79621	2	3	2	1.61278e-10	336033	0
2.79621	2	4	1	2.24058e-10	475290	0
2.79621	2	5	3	1.11302e-10	242402	0
2.79721	1	1	2	1.96146e-10	421588	0
2.79721	1	2	1	2.59713e-10	559623	0
2.79721	2	3	2	1.57314e-10	327566	0
2.79721	2	4	1	2.17427e-10	460718	0
2.79721	2	5	3	1.13339e-10	246891	0
2.79821	1	1	2	1.9801e-10	425568	0
2.79821	1	2	1	2.62224e-10	565257	0
2.79821	2	3	2	1.53374e-10	319163	0
2.79821	2	4	1	2.11032e-10	446666	0
2.79821	2	5	3	1.15407e-10	251447	0
2.79921	1	1	2	1.99703e-10	429191	0
2.79921	1	2	1	2.64749e-10	570924	0
2.79921	2	3	2	1.49603e-10	311118	0
2.79921	2	4	1	2.04922e-10	433243	0
2.79921	2	5	3	1.17298e-10	255624	0
2.80021	1	1	2	2.01232e-10	432467	0
2.80021	1	2	1	2.67139e-10	576310	0
2.80021	2	3	2	1.45824e-10	303079	0
2.80021	2	4	1	1.99181e-10	420627	0
2.80021	2	5	3	1.19224e-10	259880	0
2.80121	1	1	2	2.02523e-10	435243	0
2.80121	1	2	1	2.69497e-10	581630	0
2.80121	2	3	2	1.42275e-10	295522	0
2.80121	2	4	1	1.93709e-10	408607	0
2.80121	2	5	3	1.20964e-10	263732	0
2.80221	1	1	2	2.03718e-10	437818	0
2.80221	1	2	1	2.71768e-10	586768	0
2.80221	2	3	2	1.38716e-10	287972	0
2.80221	2	4	1	1.8871e-10	397620	0
2.80221	2	5	3	1.22709e-10	267599	0
2.80321	1	1	2	2.04574e-10	439675	0
2.80321	1	2	1	2.73962e-10	591743	0
2.80321	2	3	2	1.35416e-10	280967	0
2.80321	2	4	1	1.83981e-10	387236	0
2.80321	2	5	3	1.24292e-10	271114	0
2.80421	1	1	2	2.05388e-10	441449	0
2.80421	1	2	1	2.76116e-10	596636	0
2.80421	2	3	2	1.32172e-10	274106	0
2.80421	2	4	1	1.79824e-10	378096	0
2.80421	2	5	3	1.25833e-10	274541	0
2.80521	1	1	2	2.05778e-10	442323	0
2.80521	1	2	1	2.78147e-10	601268	0
2.80521	2	3	2	1.29178e-10	267775	0
2.80521	2	4	1	1.75943e-10	369577	0
2.80521	2	5	3	1.27241e-10	277678	0
2.80621	1	1	2	2.06169e-10	443202	0
2.80621	1	2	1	2.80187e-10	605922	0
2.80621	2	3	2	1.26313e-10	261737	0
2.80621	2	4	1	1.72683e-10	362409	0
2.80621	2	5	3	1.2856e-10	280623	0
2.80721	1	1	2	2.06106e-10	443119	0
2.80721	1	2	1	2.82059e-10	610215	0
2.80721	2	3	2	1.23685e-10	256209	0
2.80721	2	4	1	1.6978e-10	356038	0
2.80721	2	5	3	1.29777e-10	283347	0
2.80821	1	1	2	2.06015e-10	442977	0
2.80821	1	2	1	2.8399e-10	614636	0
2.80821	2	3	2	1.2125e-10	251105	0
2.80821	2	4	1	1.67494e-10	351012	0
2.80821	2	5	3	1.30857e-10	285775	0
2.80921	1	1	2	2.0554e-10	442021	0
2.80921	1	2	1	2.85706e-10	618596	0
2.80921	2	3	2	1.19047e-10	246502	0
2.80921	2	4	1	1.65658e-10	346984	0
2.80921	2	5	3	1.31872e-10	288059	0
2.81021	1	1	2	2.04961e-10	440846	0
2.81021	1	2	1	2.87499e-10	622722	0
2.81021	2	3	2	1.1709e-10	242434	0
2.81021	2	4	1	1.64424e-10	344271	0
2.81021	2	5	3	1.32717e-10	289974	0
2.81121	1	1	2	2.04075e-10	439017	0
2.81121	1	2	1	2.89097e-10	626425	0
2.81121	2	3	2	1.15362e-10	238864	0
2.81121	2	4	1	1.6372e-10	342728	0
2.81121	2	5	3	1.33539e-10	291837	0
2.81221	1	1	2	2.03013e-10	436813	0
2.81221	1	2	1	2.90741e-10	630228	0
2.81221	2	3	2	1.13929e-10	235926	0
2.81221	2	4	1	1.63601e-10	342468	0
2.81221	2	5	3	1.34129e-10	293196	0
2.81321	1	1	2	2.01722e-10	434122	0
2.81321	1	2	1	2.9224e-10	633715	0
2.81321	2	3	2	1.12721e-10	233487	0
2.81321	2	4	1	1.64081e-10	343523	0
2.81321	2	5	3	1.34725e-10	294565	0
2.81421	1	1	2	2.00186e-10	430909	0
2.81421	1	2	1	2.93739e-10	637202	0
2.81421	2	3	2	1.1185e-10	231761	0
2.81421	2	4	1	1.65128e-10	345826	0
2.81421	2	5	3	1.35056e-10	295355	0
2.81521	1	1	2	1.98504e-10	427381	0
2.81521	1	2	1	2.95142e-10	640479	0
2.81521	2	3	2	1.11202e-10	230534	0
2.81521	2	4	1	1.66831e-10	349565	0
2.81521	2	5	3	1.35385e-10	296138	0
2.81621	1	1	2	1.96514e-10	423194	0
2.81621	1	2	1	2.96501e-10	643657	0
2.81621	2	3	2	1.10917e-10	230073	0
2.81621	2	4	1	1.69076e-10	354504	0
2.81621	2	5	3	1.3549e-10	296432	0
2.81721	1	1	2	1.94459e-10	418867	0
2.81721	1	2	1	2.97813e-10	646732	0
2.81721	2	3	2	1.10876e-10	230150	0
2.81721	2	4	1	1.72026e-10	360982	0
2.81721	2	5	3	1.3555e-10	296626	0
2.81821	1	1	2	1.92039e-10	413757	0
2.81821	1	2	1	2.99035e-10	649608	0
2.81821	2	3	2	1.11195e-10	230991	0
2.81821	2	4	1	1.75493e-10	368608	0
2.81821	2	5	3	1.35432e-10	296426	0
2.81921	1	1	2	1.89637e-10	408680	0
2.81921	1	2	1	3.00261e-10	652489	0
2.81921	2	3	2	1.11786e-10	232426	0
2.81921	2	4	1	1.79697e-10	377836	0
2.81921	2	5	3	1.35227e-10	296035	0
2.82021	1	1	2	1.86845e-10	402766	0
2.82021	1	2	1	3.0135e-10	655067	0
2.82021	2	3	2	1.12725e-10	234602	0
2.82021	2	4	1	1.84389e-10	388157	0
2.82021	2	5	3	1.34889e-10	295350	0
2.82121	1	1	2	1.84088e-10	396918	0
2.82121	1	2	1	3.02493e-10	657761	0
2.82121	2	3	2	1.13962e-10	237426	0
2.82121	2	4	1	1.89802e-10	400046	0
2.82121	2	5	3	1.34427e-10	294388	0
2.82221	1	1	2	1.80998e-10	390352	0
2.82221	1	2	1	3.03453e-10	660049	0
2.82221	2	3	2	1.15532e-10	240962	0
2.82221	2	4	1	1.9573e-10	413081	0
2.82221	2	5	3	1.33879e-10	293234	0
2.82321	1	1	2	1.77893e-10	383745	0
2.82321	1	2	1	3.04505e-10	662533	0
2.82321	2	3	2	1.17425e-10	245191	0
2.82321	2	4	1	2.02327e-10	427575	0
2.82321	2	5	3	1.33169e-10	291725	0
2.82421	1	1	2	1.74546e-10	376613	0
2.82421	1	2	1	3.05352e-10	664563	0
2.82421	2	3	2	1.19631e-10	250096	0
2.82421	2	4	1	2.09461e-10	443258	0
2.82421	2	5	3	1.32422e-10	290126	0
2.82521	1	1	2	1.71137e-10	369335	0
2.82521	1	2	1	3.0628e-10	666765	0
2.82521	2	3	2	1.2218e-10	255732	0
2.82521	2	4	1	2.17198e-10	460264	0
2.82521	2	5	3	1.31481e-10	288098	0
2.82621	1	1	2	1.67575e-10	361720	0
2.82621	1	2	1	3.07053e-10	668619	0
2.82621	2	3	2	1.2502e-10	261997	0
2.82621	2	4	1	2.25494e-10	478499	0
2.82621	2	5	3	1.30549e-10	286084	0
2.82721	1	1	2	1.6391e-10	353872	0
2.82721	1	2	1	3.07859e-10	670541	0
2.82721	2	3	2	1.2822e-10	269028	0
